iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_neighbours,layer_interdependences_religion,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_neighbours,layer_polarisations_religion,layer_polarisations_cultural
85,-0.10793922632088652,17,1971,1548,0.4155154439616659,0.19143528939985155,0.20686157169331118,0.2073593611626073,0.1984675589505272,0.1958762187937255,0.4644029467502562,0.4644029467502562,0.4644029467502562,0.4644029467502562,0.4644029467502562
86,-0.05107613059753872,17,1991,1563,0.4155154439616659,0.19097153947023043,0.20695886214480053,0.2070908942923931,0.19948973576004564,0.19548896833255697,0.5120351053491711,0.5120351053491711,0.5120351053491711,0.5120351053491711,0.5120351053491711
87,-0.15047274309972836,18,2013,1577,0.44628710262841953,0.19122061874946722,0.2063743480364519,0.2072987342330242,0.1994106309485806,0.19569566803250515,0.5236601762320632,0.5236601762320632,0.5236601762320632,0.5236601762320632,0.5236601762320632
88,-0.05486421502833545,18,2033,1593,0.44628710262841953,0.19170442246744063,0.20564714702058126,0.20822666683769642,0.19847917837247242,0.19594258530183364,0.4992749207329434,0.4992749207329434,0.4992749207329434,0.4992749207329434,0.4992749207329434
89,-0.18166817169397326,18,2055,1610,0.44628710262841953,0.19183020548239993,0.20550683035130182,0.207394229956705,0.20025542631840737,0.19501330789120572,0.4948083357287062,0.4948083357287062,0.4948083357287062,0.4948083357287062,0.4948083357287062
90,0.06032769278940511,19,2075,1624,0.4780358009429998,0.19224634043309993,0.20592010507106404,0.20661730542671056,0.20053011346475202,0.19468613560438616,0.5301225801911832,0.5301225801911832,0.5301225801911832,0.5301225801911832,0.5301225801911832
91,-0.025477030115093592,19,2093,1637,0.4780358009429998,0.19216014100762138,0.20572211135059712,0.20630267003425914,0.20019847426229392,0.19561660334523978,0.49689120933826575,0.49689120933826575,0.49689120933826575,0.49689120933826575,0.49689120933826575
92,0.0017701522393037661,19,2110,1649,0.4780358009429998,0.19194596570247355,0.20495246546375487,0.20749341483096834,0.19947141675540803,0.19613673724740446,0.4812426160477873,0.4812426160477873,0.4812426160477873,0.4812426160477873,0.4812426160477873
93,0.03415525409497008,19,2129,1664,0.4780358009429998,0.1924696691007171,0.20557388488747533,0.20608655235540904,0.2001812002771549,0.1956886933792507,0.5276364744737733,0.5276364744737733,0.5276364744737733,0.5276364744737733,0.5276364744737733
94,0.1569589051845457,20,2147,1678,0.5108256237659907,0.19258203134714788,0.20437741891774205,0.20657586986318557,0.2008499445155531,0.19561473535637744,0.5481531277657918,0.5481531277657918,0.5481531277657918,0.5481531277657918,0.5481531277657918
95,0.031017142676911844,20,2165,1692,0.5108256237659907,0.1927259459028934,0.20403869732430263,0.20686826345731874,0.20120996715082626,0.1951571261646693,0.5389336648444831,0.5389336648444831,0.5389336648444831,0.5389336648444831,0.5389336648444831
96,0.14034165903938955,20,2184,1705,0.5108256237659907,0.192548459253768,0.20552944317352564,0.20685153656080726,0.2002042338767075,0.1948663271351999,0.5328316230080177,0.5328316230080177,0.5328316230080177,0.5328316230080177,0.5328316230080177
97,0.03960180619852826,20,2203,1718,0.5108256237659907,0.19250068526526645,0.2052267636282168,0.20784257478655094,0.20017678980855477,0.19425318651142204,0.5416973072623622,0.5416973072623622,0.5416973072623622,0.5416973072623622,0.5416973072623622
98,0.10976114034600486,20,2223,1730,0.5108256237659907,0.19255396773035885,0.20515149248463832,0.2063574259680239,0.20041898567352204,0.1955181281434678,0.5308239843639563,0.5308239843639563,0.5308239843639563,0.5308239843639563,0.5308239843639563
99,0.10102001925038452,20,2243,1742,0.5108256237659907,0.19255396773035877,0.20515149248463826,0.20635742596802392,0.20041898567352204,0.19551812814346778,0.5308239843639563,0.5308239843639563,0.5308239843639563,0.5308239843639563,0.5308239843639563
100,0.06131321573016921,20,2263,1755,0.5108256237659907,0.19243956577563745,0.2047908092751777,0.20760616851989183,0.20066328631780025,0.19450017011149856,0.5787900790964734,0.5787900790964734,0.5787900790964734,0.5787900790964734,0.5787900790964734
